Block_ID Block_group Grid_point_ID Pos_x Pos_y Pos_z Disp_x Disp_y Disp_z
3520 brick 21119 3109.69 0 3000 0 0 0
3520 brick 21120 3109.69 65 3000 0 0 0
3521 brick 21121 2918.14 0 2886.83 0 0 0
3521 brick 21122 2918.14 65 2886.83 0 0 0
3521 brick 21123 2995.45 0 2869.62 0 0 0
3521 brick 21124 2995.45 65 2869.62 0 0 0
3521 brick 21125 2956.31 0 2819.58 0 0 0
3521 brick 21126 2956.31 65 2819.58 0 0 0
3522 brick 21127 2347.58 0 2847.46 0 0 0
3522 brick 21128 2347.58 65 2847.46 0 0 0
3522 brick 21129 2409.56 0 2887.93 0 0 0
3522 brick 21130 2409.56 65 2887.93 0 0 0
3522 brick 21131 2418.88 0 2814.37 0 0 0
3522 brick 21132 2418.88 65 2814.37 0 0 0
3523 brick 21133 2650.18 0 2820.05 0 0 0
3523 brick 21134 2650.18 65 2820.05 0 0 0
3523 brick 21135 2612.31 0 2869.96 0 0 0
3523 brick 21136 2612.31 65 2869.96 0 0 0
3523 brick 21137 2689.63 0 2888.18 0 0 0
3523 brick 21138 2689.63 65 2888.18 0 0 0
3524 brick 21139 2423.79 0 3000 0 0 0
3524 brick 21140 2423.79 65 3000 0 0 0
3524 brick 21141 2403.6 0 2944.35 0 0 0
3524 brick 21142 2403.6 65 2944.35 0 0 0
3524 brick 21143 2347.58 0 3000 0 0 0
3524 brick 21144 2347.58 65 3000 0 0 0
3525 brick 21145 2347.58 0 3000 0 0 0
3525 brick 21146 2347.58 65 3000 0 0 0
3525 brick 21147 2403.6 0 2944.35 0 0 0
3525 brick 21148 2403.6 65 2944.35 0 0 0
3525 brick 21149 2347.58 0 2925.22 0 0 0
3525 brick 21150 2347.58 65 2925.22 0 0 0
3526 brick 21151 2500 0 3000 0 0 0
3526 brick 21152 2500 65 3000 0 0 0
3526 brick 21153 2538.28 0 2951.39 0 0 0
3526 brick 21154 2538.28 65 2951.39 0 0 0
3526 brick 21155 2466.31 0 2934.26 0 0 0
3526 brick 21156 2466.31 65 2934.26 0 0 0
3527 brick 21157 3033.48 0 3000 0 0 0
3527 brick 21158 3033.48 65 3000 0 0 0
3527 brick 21159 3070.9 0 2951.66 0 0 0
3527 brick 21160 3070.9 65 2951.66 0 0 0
3527 brick 21161 2995.9 0 2935.55 0 0 0
3527 brick 21162 2995.9 65 2935.55 0 0 0
3528 brick 21163 2612.74 0 2935.73 0 0 0
3528 brick 21164 2612.74 65 2935.73 0 0 0
3528 brick 21165 2538.28 0 2951.39 0 0 0
3528 brick 21166 2538.28 65 2951.39 0 0 0
3528 brick 21167 2576.21 0 3000 0 0 0
3528 brick 21168 2576.21 65 3000 0 0 0
3529 brick 21169 2881.06 0 3000 0 0 0
3529 brick 21170 2881.06 65 3000 0 0 0
3529 brick 21171 2921.53 0 2952.59 0 0 0
3529 brick 21172 2921.53 65 2952.59 0 0 0
3529 brick 21173 2855.3 0 2940.59 0 0 0
3529 brick 21174 2855.3 65 2940.59 0 0 0
3530 brick 21175 2995.9 0 2935.55 0 0 0
3530 brick 21176 2995.9 65 2935.55 0 0 0
3530 brick 21177 2921.53 0 2952.59 0 0 0
3530 brick 21178 2921.53 65 2952.59 0 0 0
3530 brick 21179 2957.27 0 3000 0 0 0
3530 brick 21180 2957.27 65 3000 0 0 0
3531 brick 21181 2766.74 0 2934 0 0 0
3531 brick 21182 2766.74 65 2934 0 0 0
3531 brick 21183 2690.03 0 2951.58 0 0 0
3531 brick 21184 2690.03 65 2951.58 0 0 0
3531 brick 21185 2728.63 0 3000 0 0 0
3531 brick 21186 2728.63 65 3000 0 0 0
3532 brick 21187 2652.42 0 3000 0 0 0
3532 brick 21188 2652.42 65 3000 0 0 0
3532 brick 21189 2690.03 0 2951.58 0 0 0
3532 brick 21190 2690.03 65 2951.58 0 0 0
3532 brick 21191 2612.74 0 2935.73 0 0 0
3532 brick 21192 2612.74 65 2935.73 0 0 0
3533 brick 21193 2689.63 0 2888.18 0 0 0
3533 brick 21194 2689.63 65 2888.18 0 0 0
3533 brick 21195 2763.64 0 2868.67 0 0 0
3533 brick 21196 2763.64 65 2868.67 0 0 0
3533 brick 21197 2727.28 0 2820.4 0 0 0
3533 brick 21198 2727.28 65 2820.4 0 0 0
3534 brick 21199 2879.61 0 2819.42 0 0 0
3534 brick 21200 2879.61 65 2819.42 0 0 0
3534 brick 21201 2831.33 0 2879.1 0 0 0
3534 brick 21202 2831.33 65 2879.1 0 0 0
3534 brick 21203 2918.14 0 2886.83 0 0 0
3534 brick 21204 2918.14 65 2886.83 0 0 0
3535 brick 21205 3262.12 0 2922.23 0 0 0
3535 brick 21206 3262.12 65 2922.23 0 0 0
3535 brick 21207 3209.05 0 2946.88 0 0 0
3535 brick 21208 3209.05 65 2946.88 0 0 0
3535 brick 21209 3262.12 0 3000 0 0 0
3535 brick 21210 3262.12 65 3000 0 0 0
3536 brick 21211 3262.12 0 3000 0 0 0
3536 brick 21212 3262.12 65 3000 0 0 0
3536 brick 21213 3209.05 0 2946.88 0 0 0
3536 brick 21214 3209.05 65 2946.88 0 0 0
3536 brick 21215 3185.9 0 3000 0 0 0
3536 brick 21216 3185.9 65 3000 0 0 0
3537 brick 21217 3254.3 0 2700.9 0 0 0
3537 brick 21218 3254.3 65 2700.9 0 0 0
3537 brick 21219 3206.69 0 2747.95 0 0 0
3537 brick 21220 3206.69 65 2747.95 0 0 0
3537 brick 21221 3262.12 0 2769.69 0 0 0
3537 brick 21222 3262.12 65 2769.69 0 0 0
3538 brick 21223 3186.55 0 2691.92 0 0 0
3538 brick 21224 3186.55 65 2691.92 0 0 0
3538 brick 21225 3206.69 0 2747.95 0 0 0
3538 brick 21226 3206.69 65 2747.95 0 0 0
3538 brick 21227 3254.3 0 2700.9 0 0 0
3538 brick 21228 3254.3 65 2700.9 0 0 0
3539 brick 21229 3142.82 0 2935.79 0 0 0
3539 brick 21230 3142.82 65 2935.79 0 0 0
3539 brick 21231 3070.9 0 2951.66 0 0 0
3539 brick 21232 3070.9 65 2951.66 0 0 0
3539 brick 21233 3109.69 0 3000 0 0 0
3539 brick 21234 3109.69 65 3000 0 0 0
3540 brick 21235 2536.13 0 2886.96 0 0 0
3540 brick 21236 2536.13 65 2886.96 0 0 0
3540 brick 21237 2467.85 0 2871.67 0 0 0
3540 brick 21238 2467.85 65 2871.67 0 0 0
3540 brick 21239 2466.31 0 2934.26 0 0 0
3540 brick 21240 2466.31 65 2934.26 0 0 0
3541 brick 21241 2347.58 0 2772.68 0 0 0
3541 brick 21242 2347.58 65 2772.68 0 0 0
3541 brick 21243 2400.98 0 2747.6 0 0 0
3541 brick 21244 2400.98 65 2747.6 0 0 0
3541 brick 21245 2352.79 0 2700.9 0 0 0
3541 brick 21246 2352.79 65 2700.9 0 0 0
3542 brick 21247 2956.31 0 2819.58 0 0 0
3542 brick 21248 2956.31 65 2819.58 0 0 0
3542 brick 21249 2995.45 0 2869.62 0 0 0
3542 brick 21250 2995.45 65 2869.62 0 0 0
3542 brick 21251 3034.3 0 2819.2 0 0 0
3542 brick 21252 3034.3 65 2819.2 0 0 0
3543 brick 21253 2352.79 0 2700.9 0 0 0
3543 brick 21254 2352.79 65 2700.9 0 0 0
3543 brick 21255 2400.98 0 2747.6 0 0 0
3543 brick 21256 2400.98 65 2747.6 0 0 0
3543 brick 21257 2420.53 0 2691.92 0 0 0
3543 brick 21258 2420.53 65 2691.92 0 0 0
3544 brick 21259 2572.88 0 2818.86 0 0 0
3544 brick 21260 2572.88 65 2818.86 0 0 0
3544 brick 21261 2612.31 0 2869.96 0 0 0
3544 brick 21262 2612.31 65 2869.96 0 0 0
3544 brick 21263 2650.18 0 2820.05 0 0 0
3544 brick 21264 2650.18 65 2820.05 0 0 0
3545 brick 21265 3147.47 0 2754.23 0 0 0
3545 brick 21266 3147.47 65 2754.23 0 0 0
3545 brick 21267 3206.69 0 2747.95 0 0 0
3545 brick 21268 3206.69 65 2747.95 0 0 0
3545 brick 21269 3186.55 0 2691.92 0 0 0
3545 brick 21270 3186.55 65 2691.92 0 0 0
3546 brick 21271 3262.12 0 2769.69 0 0 0
3546 brick 21272 3262.12 65 2769.69 0 0 0
3546 brick 21273 3206.69 0 2747.95 0 0 0
3546 brick 21274 3206.69 65 2747.95 0 0 0
3546 brick 21275 3189.89 0 2813.85 0 0 0
3546 brick 21276 3189.89 65 2813.85 0 0 0
3547 brick 21277 3189.89 0 2813.85 0 0 0
3547 brick 21278 3189.89 65 2813.85 0 0 0
3547 brick 21279 3206.69 0 2747.95 0 0 0
3547 brick 21280 3206.69 65 2747.95 0 0 0
3547 brick 21281 3147.47 0 2754.23 0 0 0
3547 brick 21282 3147.47 65 2754.23 0 0 0
3548 brick 21283 2418.88 0 2814.37 0 0 0
3548 brick 21284 2418.88 65 2814.37 0 0 0
3548 brick 21285 2400.98 0 2747.6 0 0 0
3548 brick 21286 2400.98 65 2747.6 0 0 0
3548 brick 21287 2347.58 0 2772.68 0 0 0
3548 brick 21288 2347.58 65 2772.68 0 0 0
3549 brick 21289 2420.53 0 2691.92 0 0 0
3549 brick 21290 2420.53 65 2691.92 0 0 0
3549 brick 21291 2400.98 0 2747.6 0 0 0
3549 brick 21292 2400.98 65 2747.6 0 0 0
3549 brick 21293 2461.61 0 2753.96 0 0 0
3549 brick 21294 2461.61 65 2753.96 0 0 0
3550 brick 21295 2803.22 0 2821.67 0 0 0
3550 brick 21296 2803.22 65 2821.67 0 0 0
3550 brick 21297 2763.64 0 2868.67 0 0 0
3550 brick 21298 2763.64 65 2868.67 0 0 0
3550 brick 21299 2831.33 0 2879.1 0 0 0
3550 brick 21300 2831.33 65 2879.1 0 0 0
3551 brick 21301 2347.58 0 2925.22 0 0 0
3551 brick 21302 2347.58 65 2925.22 0 0 0
3551 brick 21303 2403.6 0 2944.35 0 0 0
3551 brick 21304 2403.6 65 2944.35 0 0 0
3551 brick 21305 2409.56 0 2887.93 0 0 0
3551 brick 21306 2409.56 65 2887.93 0 0 0
3552 brick 21307 2803.22 0 2821.67 0 0 0
3552 brick 21308 2803.22 65 2821.67 0 0 0
3552 brick 21309 2831.33 0 2879.1 0 0 0
3552 brick 21310 2831.33 65 2879.1 0 0 0
3552 brick 21311 2879.61 0 2819.42 0 0 0
3552 brick 21312 2879.61 65 2819.42 0 0 0
3553 brick 21313 2461.61 0 2753.96 0 0 0
3553 brick 21314 2461.61 65 2753.96 0 0 0
3553 brick 21315 2400.98 0 2747.6 0 0 0
3553 brick 21316 2400.98 65 2747.6 0 0 0
3553 brick 21317 2418.88 0 2814.37 0 0 0
3553 brick 21318 2418.88 65 2814.37 0 0 0
3554 brick 21319 3109.69 0 3000 0 0 0
3554 brick 21320 3109.69 65 3000 0 0 0
3554 brick 21321 3070.9 0 2951.66 0 0 0
3554 brick 21322 3070.9 65 2951.66 0 0 0
3554 brick 21323 3033.48 0 3000 0 0 0
3554 brick 21324 3033.48 65 3000 0 0 0
3555 brick 21325 2576.21 0 3000 0 0 0
3555 brick 21326 2576.21 65 3000 0 0 0
3555 brick 21327 2538.28 0 2951.39 0 0 0
3555 brick 21328 2538.28 65 2951.39 0 0 0
3555 brick 21329 2500 0 3000 0 0 0
3555 brick 21330 2500 65 3000 0 0 0
3556 brick 21331 2957.27 0 3000 0 0 0
3556 brick 21332 2957.27 65 3000 0 0 0
3556 brick 21333 2921.53 0 2952.59 0 0 0
3556 brick 21334 2921.53 65 2952.59 0 0 0
3556 brick 21335 2881.06 0 3000 0 0 0
3556 brick 21336 2881.06 65 3000 0 0 0
3557 brick 21337 2728.63 0 3000 0 0 0
3557 brick 21338 2728.63 65 3000 0 0 0
3557 brick 21339 2690.03 0 2951.58 0 0 0
3557 brick 21340 2690.03 65 2951.58 0 0 0
3557 brick 21341 2652.42 0 3000 0 0 0
3557 brick 21342 2652.42 65 3000 0 0 0
3558 brick 21343 2727.28 0 2820.4 0 0 0
3558 brick 21344 2727.28 65 2820.4 0 0 0
3558 brick 21345 2763.64 0 2868.67 0 0 0
3558 brick 21346 2763.64 65 2868.67 0 0 0
3558 brick 21347 2803.22 0 2821.67 0 0 0
3558 brick 21348 2803.22 65 2821.67 0 0 0
3559 brick 21349 2497.79 0 2818.88 0 0 0
3559 brick 21350 2497.79 65 2818.88 0 0 0
3559 brick 21351 2467.85 0 2871.67 0 0 0
3559 brick 21352 2467.85 65 2871.67 0 0 0
3559 brick 21353 2536.13 0 2886.96 0 0 0
3559 brick 21354 2536.13 65 2886.96 0 0 0
3560 brick 21355 3072.58 0 2886.96 0 0 0
3560 brick 21356 3072.58 65 2886.96 0 0 0
3560 brick 21357 3141.82 0 2870.27 0 0 0
3560 brick 21358 3141.82 65 2870.27 0 0 0
3560 brick 21359 3111.65 0 2817.52 0 0 0
3560 brick 21360 3111.65 65 2817.52 0 0 0
3561 brick 21361 3202.55 0 2888.45 0 0 0
3561 brick 21362 3202.55 65 2888.45 0 0 0
3561 brick 21363 3209.05 0 2946.88 0 0 0
3561 brick 21364 3209.05 65 2946.88 0 0 0
3561 brick 21365 3262.12 0 2922.23 0 0 0
3561 brick 21366 3262.12 65 2922.23 0 0 0
3562 brick 21367 2466.31 0 2934.26 0 0 0
3562 brick 21368 2466.31 65 2934.26 0 0 0
3562 brick 21369 2403.6 0 2944.35 0 0 0
3562 brick 21370 2403.6 65 2944.35 0 0 0
3562 brick 21371 2423.79 0 3000 0 0 0
3562 brick 21372 2423.79 65 3000 0 0 0
3563 brick 21373 3202.55 0 2888.45 0 0 0
3563 brick 21374 3202.55 65 2888.45 0 0 0
3563 brick 21375 3141.82 0 2870.27 0 0 0
3563 brick 21376 3141.82 65 2870.27 0 0 0
3563 brick 21377 3142.82 0 2935.79 0 0 0
3563 brick 21378 3142.82 65 2935.79 0 0 0
3564 brick 21379 2409.56 0 2887.93 0 0 0
3564 brick 21380 2409.56 65 2887.93 0 0 0
3564 brick 21381 2403.6 0 2944.35 0 0 0
3564 brick 21382 2403.6 65 2944.35 0 0 0
3564 brick 21383 2466.31 0 2934.26 0 0 0
3564 brick 21384 2466.31 65 2934.26 0 0 0
3565 brick 21385 3142.82 0 2935.79 0 0 0
3565 brick 21386 3142.82 65 2935.79 0 0 0
3565 brick 21387 3209.05 0 2946.88 0 0 0
3565 brick 21388 3209.05 65 2946.88 0 0 0
3565 brick 21389 3202.55 0 2888.45 0 0 0
3565 brick 21390 3202.55 65 2888.45 0 0 0
3566 brick 21391 2466.31 0 2934.26 0 0 0
3566 brick 21392 2466.31 65 2934.26 0 0 0
3566 brick 21393 2467.85 0 2871.67 0 0 0
3566 brick 21394 2467.85 65 2871.67 0 0 0
3566 brick 21395 2409.56 0 2887.93 0 0 0
3566 brick 21396 2409.56 65 2887.93 0 0 0
3567 brick 21397 3185.9 0 3000 0 0 0
3567 brick 21398 3185.9 65 3000 0 0 0
3567 brick 21399 3209.05 0 2946.88 0 0 0
3567 brick 21400 3209.05 65 2946.88 0 0 0
3567 brick 21401 3142.82 0 2935.79 0 0 0
3567 brick 21402 3142.82 65 2935.79 0 0 0
3568 brick 21403 3223 0 2583.78 0 0 0
3568 brick 21404 3223 65 2583.78 0 0 0
3568 brick 21405 3213.51 0 2507.67 0 0 0
3568 brick 21406 3213.51 65 2507.67 0 0 0
3568 brick 21407 3148.43 0 2528.14 0 0 0
3568 brick 21408 3148.43 65 2528.14 0 0 0
3569 brick 21409 3148.43 0 2528.14 0 0 0
3569 brick 21410 3148.43 65 2528.14 0 0 0
3569 brick 21411 3150.95 0 2605.55 0 0 0
3569 brick 21412 3150.95 65 2605.55 0 0 0
3569 brick 21413 3223 0 2583.78 0 0 0
3569 brick 21414 3223 65 2583.78 0 0 0
3570 brick 21415 3401.73 0 2285.02 0 0 0
3570 brick 21416 3401.73 65 2285.02 0 0 0
3570 brick 21417 3398 0 2209.22 0 0 0
3570 brick 21418 3398 65 2209.22 0 0 0
3570 brick 21419 3325.14 0 2232.77 0 0 0
3570 brick 21420 3325.14 65 2232.77 0 0 0
3571 brick 21421 3325.14 0 2232.77 0 0 0
3571 brick 21422 3325.14 65 2232.77 0 0 0
3571 brick 21423 3336.35 0 2306.3 0 0 0
3571 brick 21424 3336.35 65 2306.3 0 0 0
3571 brick 21425 3401.73 0 2285.02 0 0 0
3571 brick 21426 3401.73 65 2285.02 0 0 0
3572 brick 21427 3074.52 0 2597.31 0 0 0
3572 brick 21428 3074.52 65 2597.31 0 0 0
3572 brick 21429 3150.95 0 2605.55 0 0 0
3572 brick 21430 3150.95 65 2605.55 0 0 0
3572 brick 21431 3148.43 0 2528.14 0 0 0
3572 brick 21432 3148.43 65 2528.14 0 0 0
3573 brick 21433 3148.43 0 2528.14 0 0 0
3573 brick 21434 3148.43 65 2528.14 0 0 0
3573 brick 21435 3073.43 0 2518.1 0 0 0
3573 brick 21436 3073.43 65 2518.1 0 0 0
3573 brick 21437 3074.52 0 2597.31 0 0 0
3573 brick 21438 3074.52 65 2597.31 0 0 0
3574 brick 21439 3473.16 0 2221.23 0 0 0
3574 brick 21440 3473.16 65 2221.23 0 0 0
3574 brick 21441 3398 0 2209.22 0 0 0
3574 brick 21442 3398 65 2209.22 0 0 0
3574 brick 21443 3401.73 0 2285.02 0 0 0
3574 brick 21444 3401.73 65 2285.02 0 0 0
3575 brick 21445 3401.73 0 2285.02 0 0 0
3575 brick 21446 3401.73 65 2285.02 0 0 0
3575 brick 21447 3475.43 0 2298.01 0 0 0
3575 brick 21448 3475.43 65 2298.01 0 0 0
3575 brick 21449 3473.16 0 2221.23 0 0 0
3575 brick 21450 3473.16 65 2221.23 0 0 0
3576 brick 21451 3423.26 0 2540.45 0 0 0
3576 brick 21452 3423.26 65 2540.45 0 0 0
3576 brick 21453 3343.39 0 2538.59 0 0 0
3576 brick 21454 3343.39 65 2538.59 0 0 0
3576 brick 21455 3387.83 0 2601.37 0 0 0
3576 brick 21456 3387.83 65 2601.37 0 0 0
3577 brick 21457 2950.36 0 2474.19 0 0 0
3577 brick 21458 2950.36 65 2474.19 0 0 0
3577 brick 21459 3011.26 0 2536.66 0 0 0
3577 brick 21460 3011.26 65 2536.66 0 0 0
3577 brick 21461 3028.81 0 2466.44 0 0 0
3577 brick 21462 3028.81 65 2466.44 0 0 0
3578 brick 21463 3165.34 0 2317.58 0 0 0
3578 brick 21464 3165.34 65 2317.58 0 0 0
3578 brick 21465 3216.97 0 2278.2 0 0 0
3578 brick 21466 3216.97 65 2278.2 0 0 0
3578 brick 21467 3161.39 0 2231.08 0 0 0
3578 brick 21468 3161.39 65 2231.08 0 0 0
3579 brick 21469 3381.06 0 2484.23 0 0 0
3579 brick 21470 3381.06 65 2484.23 0 0 0
3579 brick 21471 3343.39 0 2538.59 0 0 0
3579 brick 21472 3343.39 65 2538.59 0 0 0
3579 brick 21473 3423.26 0 2540.45 0 0 0
3579 brick 21474 3423.26 65 2540.45 0 0 0
3580 brick 21475 2949.05 0 2546.54 0 0 0
3580 brick 21476 2949.05 65 2546.54 0 0 0
3580 brick 21477 3011.26 0 2536.66 0 0 0
3580 brick 21478 3011.26 65 2536.66 0 0 0
3580 brick 21479 2950.36 0 2474.19 0 0 0
3580 brick 21480 2950.36 65 2474.19 0 0 0
3581 brick 21481 3597.94 0 2340.15 0 0 0
3581 brick 21482 3597.94 65 2340.15 0 0 0
3581 brick 21483 3537.61 0 2281.51 0 0 0
3581 brick 21484 3537.61 65 2281.51 0 0 0
3581 brick 21485 3519.74 0 2349.24 0 0 0
3581 brick 21486 3519.74 65 2349.24 0 0 0
3582 brick 21487 3161.39 0 2231.08 0 0 0
3582 brick 21488 3161.39 65 2231.08 0 0 0
3582 brick 21489 3111.12 0 2272.76 0 0 0
3582 brick 21490 3111.12 65 2272.76 0 0 0
3582 brick 21491 3165.34 0 2317.58 0 0 0
3582 brick 21492 3165.34 65 2317.58 0 0 0
3583 brick 21493 3599.72 0 2271.32 0 0 0
3583 brick 21494 3599.72 65 2271.32 0 0 0
3583 brick 21495 3537.61 0 2281.51 0 0 0
3583 brick 21496 3537.61 65 2281.51 0 0 0
3583 brick 21497 3597.94 0 2340.15 0 0 0
3583 brick 21498 3597.94 65 2340.15 0 0 0
3584 brick 21499 2883.91 0 2532.19 0 0 0
3584 brick 21500 2883.91 65 2532.19 0 0 0
3584 brick 21501 2950.36 0 2474.19 0 0 0
3584 brick 21502 2950.36 65 2474.19 0 0 0
3584 brick 21503 2877.61 0 2444.67 0 0 0
3584 brick 21504 2877.61 65 2444.67 0 0 0
3585 brick 21505 3664.58 0 2285.65 0 0 0
3585 brick 21506 3664.58 65 2285.65 0 0 0
3585 brick 21507 3684.93 0 2216.79 0 0 0
3585 brick 21508 3684.93 65 2216.79 0 0 0
3585 brick 21509 3629.29 0 2218.06 0 0 0
3585 brick 21510 3629.29 65 2218.06 0 0 0
3586 brick 21511 2949.05 0 2546.54 0 0 0
3586 brick 21512 2949.05 65 2546.54 0 0 0
3586 brick 21513 2950.36 0 2474.19 0 0 0
3586 brick 21514 2950.36 65 2474.19 0 0 0
3586 brick 21515 2883.91 0 2532.19 0 0 0
3586 brick 21516 2883.91 65 2532.19 0 0 0
3587 brick 21517 3270.59 0 2529.21 0 0 0
3587 brick 21518 3270.59 65 2529.21 0 0 0
3587 brick 21519 3213.51 0 2507.67 0 0 0
3587 brick 21520 3213.51 65 2507.67 0 0 0
3587 brick 21521 3223 0 2583.78 0 0 0
3587 brick 21522 3223 65 2583.78 0 0 0
3588 brick 21523 3665.41 0 2532.64 0 0 0
3588 brick 21524 3665.41 65 2532.64 0 0 0
3588 brick 21525 3582.94 0 2536.21 0 0 0
3588 brick 21526 3582.94 65 2536.21 0 0 0
3588 brick 21527 3623.26 0 2602.1 0 0 0
3588 brick 21528 3623.26 65 2602.1 0 0 0
3589 brick 21529 3038.04 0 2153.54 0 0 0
3589 brick 21530 3038.04 65 2153.54 0 0 0
3589 brick 21531 2996.79 0 2215.26 0 0 0
3589 brick 21532 2996.79 65 2215.26 0 0 0
3589 brick 21533 3076.99 0 2219.78 0 0 0
3589 brick 21534 3076.99 65 2219.78 0 0 0
3590 brick 21535 2883.91 0 2532.19 0 0 0
3590 brick 21536 2883.91 65 2532.19 0 0 0
3590 brick 21537 2862.4 0 2601.55 0 0 0
3590 brick 21538 2862.4 65 2601.55 0 0 0
3590 brick 21539 2918.44 0 2600.18 0 0 0
3590 brick 21540 2918.44 65 2600.18 0 0 0
3591 brick 21541 3473.16 0 2221.23 0 0 0
3591 brick 21542 3473.16 65 2221.23 0 0 0
3591 brick 21543 3557.59 0 2218.46 0 0 0
3591 brick 21544 3557.59 65 2218.46 0 0 0
3591 brick 21545 3512.25 0 2153.54 0 0 0
3591 brick 21546 3512.25 65 2153.54 0 0 0
3592 brick 21547 3668.58 0 2665.01 0 0 0
3592 brick 21548 3668.58 65 2665.01 0 0 0
3592 brick 21549 3623.26 0 2602.1 0 0 0
3592 brick 21550 3623.26 65 2602.1 0 0 0
3592 brick 21551 3590.41 0 2665.01 0 0 0
3592 brick 21552 3590.41 65 2665.01 0 0 0
3593 brick 21553 2879.1 0 2153.54 0 0 0
3593 brick 21554 2879.1 65 2153.54 0 0 0
3593 brick 21555 2921.62 0 2215.56 0 0 0
3593 brick 21556 2921.62 65 2215.56 0 0 0
3593 brick 21557 2957.27 0 2153.54 0 0 0
3593 brick 21558 2957.27 65 2153.54 0 0 0
3594 brick 21559 3582.94 0 2536.21 0 0 0
3594 brick 21560 3582.94 65 2536.21 0 0 0
3594 brick 21561 3547.53 0 2601.38 0 0 0
3594 brick 21562 3547.53 65 2601.38 0 0 0
3594 brick 21563 3623.26 0 2602.1 0 0 0
3594 brick 21564 3623.26 65 2602.1 0 0 0
3595 brick 21565 3664.58 0 2285.65 0 0 0
3595 brick 21566 3664.58 65 2285.65 0 0 0
3595 brick 21567 3597.94 0 2340.15 0 0 0
3595 brick 21568 3597.94 65 2340.15 0 0 0
3595 brick 21569 3673.36 0 2373.66 0 0 0
3595 brick 21570 3673.36 65 2373.66 0 0 0
3596 brick 21571 3074.52 0 2597.31 0 0 0
3596 brick 21572 3074.52 65 2597.31 0 0 0
3596 brick 21573 2990.55 0 2599.88 0 0 0
3596 brick 21574 2990.55 65 2599.88 0 0 0
3596 brick 21575 3035.43 0 2665.01 0 0 0
3596 brick 21576 3035.43 65 2665.01 0 0 0
3597 brick 21577 3623.26 0 2602.1 0 0 0
3597 brick 21578 3623.26 65 2602.1 0 0 0
3597 brick 21579 3547.53 0 2601.38 0 0 0
3597 brick 21580 3547.53 65 2601.38 0 0 0
3597 brick 21581 3590.41 0 2665.01 0 0 0
3597 brick 21582 3590.41 65 2665.01 0 0 0
3598 brick 21583 3469.47 0 2600.47 0 0 0
3598 brick 21584 3469.47 65 2600.47 0 0 0
3598 brick 21585 3387.83 0 2601.37 0 0 0
3598 brick 21586 3387.83 65 2601.37 0 0 0
3598 brick 21587 3431.47 0 2665.01 0 0 0
3598 brick 21588 3431.47 65 2665.01 0 0 0
3599 brick 21589 3076.99 0 2219.78 0 0 0
3599 brick 21590 3076.99 65 2219.78 0 0 0
3599 brick 21591 3161.39 0 2231.08 0 0 0
3599 brick 21592 3161.39 65 2231.08 0 0 0
3599 brick 21593 3116.21 0 2153.54 0 0 0
3599 brick 21594 3116.21 65 2153.54 0 0 0
3600 brick 21595 3593.02 0 2153.54 0 0 0
3600 brick 21596 3593.02 65 2153.54 0 0 0
3600 brick 21597 3629.29 0 2218.06 0 0 0
3600 brick 21598 3629.29 65 2218.06 0 0 0
3600 brick 21599 3671.18 0 2153.54 0 0 0
3600 brick 21600 3671.18 65 2153.54 0 0 0
3601 brick 21601 3116.21 0 2153.54 0 0 0
3601 brick 21602 3116.21 65 2153.54 0 0 0
3601 brick 21603 3161.39 0 2231.08 0 0 0
3601 brick 21604 3161.39 65 2231.08 0 0 0
3601 brick 21605 3196.98 0 2153.54 0 0 0
3601 brick 21606 3196.98 65 2153.54 0 0 0
3602 brick 21607 3431.47 0 2665.01 0 0 0
3602 brick 21608 3431.47 65 2665.01 0 0 0
3602 brick 21609 3387.83 0 2601.37 0 0 0
3602 brick 21610 3387.83 65 2601.37 0 0 0
3602 brick 21611 3350.7 0 2665.01 0 0 0
3602 brick 21612 3350.7 65 2665.01 0 0 0
3603 brick 21613 3623.26 0 2602.1 0 0 0
3603 brick 21614 3623.26 65 2602.1 0 0 0
3603 brick 21615 3683.37 0 2603.22 0 0 0
3603 brick 21616 3683.37 65 2603.22 0 0 0
3603 brick 21617 3665.41 0 2532.64 0 0 0
3603 brick 21618 3665.41 65 2532.64 0 0 0
3604 brick 21619 2921.62 0 2215.56 0 0 0
3604 brick 21620 2921.62 65 2215.56 0 0 0
3604 brick 21621 2864.26 0 2214.71 0 0 0
3604 brick 21622 2864.26 65 2214.71 0 0 0
3604 brick 21623 2884.81 0 2283.72 0 0 0
3604 brick 21624 2884.81 65 2283.72 0 0 0
3605 brick 21625 2954.66 0 2665.01 0 0 0
3605 brick 21626 2954.66 65 2665.01 0 0 0
3605 brick 21627 2918.44 0 2600.18 0 0 0
3605 brick 21628 2918.44 65 2600.18 0 0 0
3605 brick 21629 2876.5 0 2665.01 0 0 0
3605 brick 21630 2876.5 65 2665.01 0 0 0
3606 brick 21631 3010.27 0 2336.67 0 0 0
3606 brick 21632 3010.27 65 2336.67 0 0 0
3606 brick 21633 3035.02 0 2273.93 0 0 0
3606 brick 21634 3035.02 65 2273.93 0 0 0
3606 brick 21635 2956.78 0 2276.1 0 0 0
3606 brick 21636 2956.78 65 2276.1 0 0 0
3607 brick 21637 3731.11 0 2330.01 0 0 0
3607 brick 21638 3731.11 65 2330.01 0 0 0
3607 brick 21639 3673.36 0 2373.66 0 0 0
